City,Year,Capacity (kW DC) Residential (3 or fewer dwelling units per building),Project Count Residential (3 or fewer dwelling units per building),Capacity (kW DC) Other,Project Count Other,Capacity (kW DC) School (K-12),Project Count School (K-12),Capacity (kW DC) Agricultural,Project Count Agricultural,Capacity (kW DC) College / University,Project Count College / University,Capacity (kW DC) Commercial / Office,Project Count Commercial / Office,Capacity (kW DC) Municipal - K-12 School,Project Count Municipal - K-12 School,Capacity (kW DC) Municipal / Government / Public,Project Count Municipal / Government / Public,Capacity (kW DC) Retail,Project Count Retail,Capacity (kW DC) Mixed use (commercial & residential),Project Count Mixed use (commercial & residential),Capacity (kW DC) Religious,Project Count Religious,Capacity (kW DC) Industrial,Project Count Industrial,Capacity (kW DC) Multi-family residential (4 or more dwelling units per building),Project Count Multi-family residential (4 or more dwelling units per building),Capacity (kW DC) Hospital / Health Care,Project Count Hospital / Health Care,Capacity (kW DC) Restaurant / Food Service,Project Count Restaurant / Food Service,Capacity (kW DC) Federal,Project Count Federal,Capacity (kW DC) Community Solar,Project Count Community Solar,Capacity (kW DC) State,Project Count State,Capacity (kW DC) State - College/University,Project Count State - College/University,Capacity (kW DC) All,Project Count All,Capacity (kW DC) Commercial,Project Count Commercial,Capacity (kW DC) Municipal,Project Count Municipal,Capacity (kW DC) State/Fed,Project Count State/Fed,Capacity (kW DC) All Cumulative,Project Count All Cumulative,Capacity (kW DC) Residential Cumulative,Project Count Residential Cumulative,Capacity (kW DC) Multifamily Cumulative,Project Count Multifamily Cumulative,Capacity (kW DC) Mixed use Cumulative,Project Count Mixed use Cumulative,Capacity (kW DC) Commercial Cumulative,Project Count Commercial Cumulative,Capacity (kW DC) Municipal Cumulative,Project Count Municipal Cumulative,Capacity (kW DC) State/Fed Cumulative,Project Count State/Fed Cumulative,Capacity (kW DC) Industrial Cumulative,Project Count Industrial Cumulative,Capacity (kW DC) Agricultural Cumulative,Project Count Agricultural Cumulative,Capacity (kW DC) Community Solar Cumulative,Project Count Community Solar Cumulative,Capacity (kW DC) Other Cumulative,Project Count Other Cumulative
Upton,2019,130.745,13.0,29.41,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.155,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5188.477,254.0,2107.177,243.0,0.0,0.0,0.0,0.0,114.88,4.0,0.0,0.0,0.0,0.0,394.42,2.0,0.0,0.0,0.0,0.0,2572.0,5.0
Upton,2020,217.65,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.65,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5406.127,276.0,2324.827,265.0,0.0,0.0,0.0,0.0,114.88,4.0,0.0,0.0,0.0,0.0,394.42,2.0,0.0,0.0,0.0,0.0,2572.0,5.0
Upton,2021,308.155,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.155,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5714.282,306.0,2632.982,295.0,0.0,0.0,0.0,0.0,114.88,4.0,0.0,0.0,0.0,0.0,394.42,2.0,0.0,0.0,0.0,0.0,2572.0,5.0
Upton,2022,70.205,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.205,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5784.487,315.0,2703.187,304.0,0.0,0.0,0.0,0.0,114.88,4.0,0.0,0.0,0.0,0.0,394.42,2.0,0.0,0.0,0.0,0.0,2572.0,5.0
Upton,2023,22.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5806.887,317.0,2725.587,306.0,0.0,0.0,0.0,0.0,114.88,4.0,0.0,0.0,0.0,0.0,394.42,2.0,0.0,0.0,0.0,0.0,2572.0,5.0
Uxbridge,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2010,4.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.0,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2011,10.155,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.355,3.0,14.355,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2012,37.97,6.0,,,,,,,,,,,,,2283.26,1.0,,,,,,,,,,,,,,,,,,,,,,,2321.23,7.0,0.0,0.0,2283.26,1.0,0.0,0.0,2335.585,10.0,52.325,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uxbridge,2013,89.015,11.0,3628.7999999999997,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3717.8149999999996,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6053.4,24.0,141.34,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628.7999999999997,3.0
Uxbridge,2014,153.13,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.13,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6206.53,43.0,294.47,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628.7999999999997,3.0
Uxbridge,2015,781.966,99.0,,,,,3849.12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631.086,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10837.616,143.0,1076.4360000000001,138.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.26,1.0,0.0,0.0,0.0,0.0,3849.12,1.0,0.0,0.0,3628.7999999999997,3.0
Uxbridge,2016,635.477,81.0,,,,,,,,,354.69,2.0,,,,,,,,,,,1309.68,1.0,,,,,,,,,2879.5,3.0,,,,,5179.347,87.0,354.69,2.0,0.0,0.0,0.0,0.0,16016.963,230.0,1711.913,219.0,0.0,0.0,0.0,0.0,354.69,2.0,2283.26,1.0,0.0,0.0,1309.68,1.0,3849.12,1.0,2879.5,3.0,3628.7999999999997,3.0
Uxbridge,2017,326.459,34.0,,,,,,,,,,,,,,,1254.0,1.0,,,,,,,,,,,,,,,5370.030000000001,3.0,,,,,6950.4890000000005,38.0,1254.0,1.0,0.0,0.0,0.0,0.0,22967.452,268.0,2038.372,253.0,0.0,0.0,0.0,0.0,1608.69,3.0,2283.26,1.0,0.0,0.0,1309.68,1.0,3849.12,1.0,8249.53,6.0,3628.7999999999997,3.0
Uxbridge,2018,299.33,33.0,648.0,1.0,,,,,,,87.72,2.0,,,,,152.96,1.0,,,,,,,,,,,,,,,,,,,,,1188.01,37.0,240.68,3.0,0.0,0.0,0.0,0.0,24155.462,305.0,2337.702,286.0,0.0,0.0,0.0,0.0,1849.3700000000001,6.0,2283.26,1.0,0.0,0.0,1309.68,1.0,3849.12,1.0,8249.53,6.0,4276.799999999999,4.0
Uxbridge,2019,261.67,28.0,41.144999999999996,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.815,33.0,0.0,0.0,0.0,0.0,0.0,0.0,24458.277000000002,338.0,2599.372,314.0,0.0,0.0,0.0,0.0,1849.3700000000001,6.0,2283.26,1.0,0.0,0.0,1309.68,1.0,3849.12,1.0,8249.53,6.0,4317.945,9.0
Uxbridge,2020,257.53,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2845.92,1.0,,,,,3103.45,30.0,0.0,0.0,0.0,0.0,0.0,0.0,27561.727,368.0,2856.902,343.0,0.0,0.0,0.0,0.0,1849.3700000000001,6.0,2283.26,1.0,0.0,0.0,1309.68,1.0,3849.12,1.0,11095.45,7.0,4317.945,9.0
Uxbridge,2021,299.965,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,318.24,1.0,,,,,,,,,618.2049999999999,34.0,318.24,1.0,0.0,0.0,0.0,0.0,28179.932,402.0,3156.867,376.0,0.0,0.0,0.0,0.0,2167.61,7.0,2283.26,1.0,0.0,0.0,1309.68,1.0,3849.12,1.0,11095.45,7.0,4317.945,9.0
Uxbridge,2022,98.935,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.935,10.0,0.0,0.0,0.0,0.0,0.0,0.0,28278.867,412.0,3255.802,386.0,0.0,0.0,0.0,0.0,2167.61,7.0,2283.26,1.0,0.0,0.0,1309.68,1.0,3849.12,1.0,11095.45,7.0,4317.945,9.0
Uxbridge,2023,32.87,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5990.4,1.0,,,,,6023.2699999999995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34302.137,416.0,3288.672,389.0,0.0,0.0,0.0,0.0,2167.61,7.0,2283.26,1.0,0.0,0.0,1309.68,1.0,3849.12,1.0,17085.85,8.0,4317.945,9.0
Wakefield,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2011,6.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,1.0,6.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,1.0,6.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,1.0,6.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2014,14.49,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39,3.0,21.39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2015,24.119999999999997,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.119999999999997,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.51,6.0,45.51,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2016,40.098,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.098,5.0,0.0,0.0,0.0,0.0,0.0,0.0,85.608,11.0,85.608,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2017,64.08,8.0,,,,,,,,,1411.1999999999998,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.2799999999997,10.0,1411.1999999999998,2.0,0.0,0.0,0.0,0.0,1560.8879999999997,21.0,149.688,19.0,0.0,0.0,0.0,0.0,1411.1999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2018,63.15,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.15,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.0379999999998,29.0,212.838,27.0,0.0,0.0,0.0,0.0,1411.1999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.0379999999998,29.0,212.838,27.0,0.0,0.0,0.0,0.0,1411.1999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.0379999999998,29.0,212.838,27.0,0.0,0.0,0.0,0.0,1411.1999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.0379999999998,29.0,212.838,27.0,0.0,0.0,0.0,0.0,1411.1999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.0379999999998,29.0,212.838,27.0,0.0,0.0,0.0,0.0,1411.1999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakefield,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.0379999999998,29.0,212.838,27.0,0.0,0.0,0.0,0.0,1411.1999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2013,,,,,,,,,,,8.575,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.575,1.0,8.575,1.0,0.0,0.0,0.0,0.0,8.575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2014,7.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.325,2.0,7.75,1.0,0.0,0.0,0.0,0.0,8.575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2015,26.259999999999998,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.259999999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,42.584999999999994,6.0,34.01,5.0,0.0,0.0,0.0,0.0,8.575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2016,82.274,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.274,9.0,0.0,0.0,0.0,0.0,0.0,0.0,124.859,15.0,116.28399999999999,14.0,0.0,0.0,0.0,0.0,8.575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2017,30.51,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.51,3.0,0.0,0.0,0.0,0.0,0.0,0.0,155.369,18.0,146.79399999999998,17.0,0.0,0.0,0.0,0.0,8.575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2018,46.175000000000004,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.175000000000004,5.0,0.0,0.0,0.0,0.0,0.0,0.0,201.54399999999998,23.0,192.969,22.0,0.0,0.0,0.0,0.0,8.575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2019,34.39,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.39,3.0,0.0,0.0,0.0,0.0,0.0,0.0,235.934,26.0,227.35899999999998,25.0,0.0,0.0,0.0,0.0,8.575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wales,2020,26.39,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945.16,1.0,,,,,2971.5499999999997,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3207.484,30.0,253.749,28.0,0.0,0.0,0.0,0.0,8.575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945.16,1.0,0.0,0.0
