,City,Year,Capacity (kW DC) Agricultural,Capacity (kW DC) All,Capacity (kW DC) College / University,Capacity (kW DC) Commercial / Office,Capacity (kW DC) Community Solar,Capacity (kW DC) Federal,Capacity (kW DC) Hospital / Health Care,Capacity (kW DC) Industrial,Capacity (kW DC) Mixed Use,Capacity (kW DC) Multi-family residential,Capacity (kW DC) Municipal - K-12 School,Capacity (kW DC) Municipal / Government / Public,Capacity (kW DC) Non-Profit,Capacity (kW DC) Other,Capacity (kW DC) Religious,Capacity (kW DC) Residential,Capacity (kW DC) Restaurant / Food Service,Capacity (kW DC) Retail,Capacity (kW DC) School (K-12),Capacity (kW DC) State,Capacity (kW DC) State - College/University,Capacity (kW DC) Unknown,Project Count Agricultural,Project Count All,Project Count College / University,Project Count Commercial / Office,Project Count Community Solar,Project Count Federal,Project Count Hospital / Health Care,Project Count Industrial,Project Count Mixed Use,Project Count Multi-family residential,Project Count Municipal - K-12 School,Project Count Municipal / Government / Public,Project Count Non-Profit,Project Count Other,Project Count Religious,Project Count Residential,Project Count Restaurant / Food Service,Project Count Retail,Project Count School (K-12),Project Count State,Project Count State - College/University,Project Count Unknown,Cumulative Capacity (kW DC) Agricultural,Cumulative Capacity (kW DC) All,Cumulative Capacity (kW DC) College / University,Cumulative Capacity (kW DC) Commercial / Office,Cumulative Capacity (kW DC) Community Solar,Cumulative Capacity (kW DC) Federal,Cumulative Capacity (kW DC) Hospital / Health Care,Cumulative Capacity (kW DC) Industrial,Cumulative Capacity (kW DC) Mixed Use,Cumulative Capacity (kW DC) Multi-family residential,Cumulative Capacity (kW DC) Municipal - K-12 School,Cumulative Capacity (kW DC) Municipal / Government / Public,Cumulative Capacity (kW DC) Non-Profit,Cumulative Capacity (kW DC) Other,Cumulative Capacity (kW DC) Religious,Cumulative Capacity (kW DC) Residential,Cumulative Capacity (kW DC) Restaurant / Food Service,Cumulative Capacity (kW DC) Retail,Cumulative Capacity (kW DC) School (K-12),Cumulative Capacity (kW DC) State,Cumulative Capacity (kW DC) State - College/University,Cumulative Capacity (kW DC) Unknown,Cumulative Project Count Agricultural,Cumulative Project Count All,Cumulative Project Count College / University,Cumulative Project Count Commercial / Office,Cumulative Project Count Community Solar,Cumulative Project Count Federal,Cumulative Project Count Hospital / Health Care,Cumulative Project Count Industrial,Cumulative Project Count Mixed Use,Cumulative Project Count Multi-family residential,Cumulative Project Count Municipal - K-12 School,Cumulative Project Count Municipal / Government / Public,Cumulative Project Count Non-Profit,Cumulative Project Count Other,Cumulative Project Count Religious,Cumulative Project Count Residential,Cumulative Project Count Restaurant / Food Service,Cumulative Project Count Retail,Cumulative Project Count School (K-12),Cumulative Project Count State,Cumulative Project Count State - College/University,Cumulative Project Count Unknown,Capacity (kW DC) Commercial,Capacity (kW DC) Municipal,Project Count Commercial,Project Count Municipal,Cumulative Capacity (kW DC) Commercial,Cumulative Project Count Commercial,Cumulative Project Count Municipal,Cumulative Capacity (kW DC) Municipal,TPO Count N,TPO Count Y,Cumulative TPO Count N,Cumulative TPO Count Y,pct res TPO cum
4715,Pelham,2022,,52.06,,,,,,,,,,,,,,46.06,,,,,,6.0,,6.0,,,,,,,,,,,,,,4.0,,,,,,2.0,,702.325,,5.2,,,,,,,,,,,,671.96,,,,,,25.165,,92.0,,1.0,,,,,,,,,,,,86.0,,,,,,5.0,0.0,0.0,0.0,0.0,5.2,1.0,0.0,0.0,3.0,,69.0,16.0,18.6046511627907
4716,Pelham,2023,,126.0,,,,,,,,,,,,,,48.04,,,,,,77.96,,13.0,,,,,,,,,,,,,,4.0,,,,,,9.0,,828.325,,5.2,,,,,,,,,,,,720.0,,,,,,103.125,,105.0,,1.0,,,,,,,,,,,,90.0,,,,,,14.0,0.0,0.0,0.0,0.0,5.2,1.0,0.0,0.0,4.0,,73.0,16.0,17.77777777777778
4717,Pelham,2024,,24.700000000000003,,,,,,,,,,,,,,,,,,,,24.700000000000003,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,853.0250000000001,,5.2,,,,,,,,,,,,720.0,,,,,,127.82499999999999,,107.0,,1.0,,,,,,,,,,,,90.0,,,,,,16.0,0.0,0.0,0.0,0.0,5.2,1.0,0.0,0.0,,,73.0,16.0,17.77777777777778
4718,Pelham,2025,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,853.0250000000001,,5.2,,,,,,,,,,,,720.0,,,,,,127.82499999999999,,107.0,,1.0,,,,,,,,,,,,90.0,,,,,,16.0,0.0,0.0,0.0,0.0,5.2,1.0,0.0,0.0,,,73.0,16.0,17.77777777777778
4719,Pelham,2026,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,853.0250000000001,,5.2,,,,,,,,,,,,720.0,,,,,,127.82499999999999,,107.0,,1.0,,,,,,,,,,,,90.0,,,,,,16.0,0.0,0.0,0.0,0.0,5.2,1.0,0.0,0.0,,,,,
4720,Pembroke,2009,,3.04,,,,,,,,,,,,,,3.04,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,3.04,,,,,,,,,,,,,,3.04,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0
4721,Pembroke,2010,,10.16,,,,,,,,,,,,,,10.16,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,13.2,,,,,,,,,,,,,,13.2,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,3.0,0.0,0.0
4722,Pembroke,2011,,14.63,,,,,,,,,,,,,,14.63,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,27.83,,,,,,,,,,,,,,27.83,,,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,5.0,0.0,0.0
4723,Pembroke,2012,,49.57,,6.615,,,,,,,,,,,,42.955,,,,,,,,7.0,,1.0,,,,,,,,,,,,6.0,,,,,,,,77.39999999999999,,6.615,,,,,,,,,,,,70.785,,,,,,,,12.0,,1.0,,,,,,,,,,,,11.0,,,,,,,6.615,0.0,1.0,0.0,6.615,1.0,0.0,0.0,3.0,3.0,8.0,3.0,27.272727272727273
4724,Pembroke,2013,,117.545,,,,,,,,,,92.4,,,,25.145,,,,,,,,5.0,,,,,,,,,,1.0,,,,4.0,,,,,,,,194.945,,6.615,,,,,,,,92.4,,,,95.92999999999999,,,,,,,,17.0,,1.0,,,,,,,,1.0,,,,15.0,,,,,,,0.0,92.4,0.0,1.0,6.615,1.0,1.0,92.4,,4.0,8.0,7.0,46.666666666666664
4725,Pembroke,2014,,273.995,,92.485,,,,,,,,,,,,181.51,,,,,,,,28.0,,1.0,,,,,,,,,,,,27.0,,,,,,,,468.94,,99.1,,,,,,,,92.4,,,,277.44,,,,,,,,45.0,,2.0,,,,,,,,1.0,,,,42.0,,,,,,,92.485,0.0,1.0,0.0,99.1,2.0,1.0,92.4,5.0,22.0,13.0,29.0,69.04761904761905
4726,Pembroke,2015,,494.06,,,,,,,,,,,,,,494.06,,,,,,,,67.0,,,,,,,,,,,,,,67.0,,,,,,,,963.0,,99.1,,,,,,,,92.4,,,,771.5,,,,,,,,112.0,,2.0,,,,,,,,1.0,,,,109.0,,,,,,,0.0,0.0,0.0,0.0,99.1,2.0,1.0,92.4,18.0,49.0,31.0,78.0,71.55963302752293
4727,Pembroke,2016,,410.254,,,,,,,,,,,,,,410.254,,,,,,,,50.0,,,,,,,,,,,,,,50.0,,,,,,,,1373.254,,99.1,,,,,,,,92.4,,,,1181.754,,,,,,,,162.0,,2.0,,,,,,,,1.0,,,,159.0,,,,,,,0.0,0.0,0.0,0.0,99.1,2.0,1.0,92.4,21.0,29.0,52.0,107.0,67.29559748427673
4728,Pembroke,2017,,3541.268,,24.75,,,,,,,,3255.84,,,,260.678,,,,,,,,30.0,,1.0,,,,,,,,1.0,,,,28.0,,,,,,,,4914.522,,123.85,,,,,,,,3348.2400000000002,,,,1442.432,,,,,,,,192.0,,3.0,,,,,,,,2.0,,,,187.0,,,,,,,24.75,3255.84,1.0,1.0,123.85,3.0,2.0,3348.2400000000002,13.0,15.0,65.0,122.0,65.24064171122994
4729,Pembroke,2018,,125.814,,,,,,,,,,,,,,125.814,,,,,,,,15.0,,,,,,,,,,,,,,15.0,,,,,,,,5040.336,,123.85,,,,,,,,3348.2400000000002,,,,1568.246,,,,,,,,207.0,,3.0,,,,,,,,2.0,,,,202.0,,,,,,,0.0,0.0,0.0,0.0,123.85,3.0,2.0,3348.2400000000002,7.0,8.0,72.0,130.0,64.35643564356435
4730,Pembroke,2019,,282.765,,,,,,52.22,8.99,,,,,19.845,,188.91,12.8,,,,,,,26.0,,,,,,2.0,1.0,,,,,2.0,,20.0,1.0,,,,,,,5323.101000000001,,123.85,,,,52.22,8.99,,,3348.2400000000002,,19.845,,1757.156,12.8,,,,,,,233.0,,3.0,,,,2.0,1.0,,,2.0,,2.0,,222.0,1.0,,,,,,12.8,0.0,1.0,0.0,136.65,4.0,2.0,3348.2400000000002,13.0,7.0,85.0,137.0,61.711711711711715
4731,Pembroke,2020,,226.6,,83.16,,,,,,,,,,,,143.44,,,,,,,,16.0,,1.0,,,,,,,,,,,,15.0,,,,,,,,5549.701,,207.01,,,,52.22,8.99,,,3348.2400000000002,,19.845,,1900.596,12.8,,,,,,,249.0,,4.0,,,,2.0,1.0,,,2.0,,2.0,,237.0,1.0,,,,,,83.16,0.0,1.0,0.0,219.81,5.0,2.0,3348.2400000000002,6.0,9.0,91.0,146.0,61.60337552742616
4732,Pembroke,2021,,279.79,,,,,,,,,,,,,,279.79,,,,,,,,31.0,,,,,,,,,,,,,,31.0,,,,,,,,5829.491,,207.01,,,,52.22,8.99,,,3348.2400000000002,,19.845,,2180.386,12.8,,,,,,,280.0,,4.0,,,,2.0,1.0,,,2.0,,2.0,,268.0,1.0,,,,,,0.0,0.0,0.0,0.0,219.81,5.0,2.0,3348.2400000000002,9.0,22.0,100.0,168.0,62.6865671641791
4733,Pembroke,2022,,6135.722,,495.36,5188.3,,,,,,,,,,,326.062,,,,,,126.0,,42.0,,1.0,1.0,,,,,,,,,,,29.0,,,,,,11.0,,11965.213,,702.37,5188.3,,,52.22,8.99,,,3348.2400000000002,,19.845,,2506.448,12.8,,,,,126.0,,322.0,,5.0,1.0,,,2.0,1.0,,,2.0,,2.0,,297.0,1.0,,,,,11.0,495.36,0.0,1.0,0.0,715.17,6.0,2.0,3348.2400000000002,19.0,9.0,119.0,177.0,59.5959595959596
4734,Pembroke,2023,,1227.03,,682.5,,,,,,,,,,,,32.9,,,,,,511.63,,24.0,,8.0,,,,,,,,,,,,3.0,,,,,,13.0,,13192.243,,1384.87,5188.3,,,52.22,8.99,,,3348.2400000000002,,19.845,,2539.348,12.8,,,,,637.63,,346.0,,13.0,1.0,,,2.0,1.0,,,2.0,,2.0,,300.0,1.0,,,,,24.0,682.5,0.0,8.0,0.0,1397.6699999999998,14.0,2.0,3348.2400000000002,2.0,,121.0,177.0,59.0
4735,Pembroke,2024,,1141.5,,925.8,,,,,,,,,,,,15.88,,,,,,199.82,,27.0,,3.0,,,,,,,,,,,,2.0,,,,,,22.0,,14333.743,,2310.67,5188.3,,,52.22,8.99,,,3348.2400000000002,,19.845,,2555.228,12.8,,,,,837.45,,373.0,,16.0,1.0,,,2.0,1.0,,,2.0,,2.0,,302.0,1.0,,,,,46.0,925.8,0.0,3.0,0.0,2323.4700000000003,17.0,2.0,3348.2400000000002,,1.0,121.0,178.0,58.94039735099338
4736,Pembroke,2025,,1511.175,,1503.575,,,,,,,,,,,,7.6,,,,,,,,6.0,,5.0,,,,,,,,,,,,1.0,,,,,,,,15844.918,,3814.245,5188.3,,,52.22,8.99,,,3348.2400000000002,,19.845,,2562.828,12.8,,,,,837.45,,379.0,,21.0,1.0,,,2.0,1.0,,,2.0,,2.0,,303.0,1.0,,,,,46.0,1503.575,0.0,5.0,0.0,3827.045,22.0,2.0,3348.2400000000002,,1.0,121.0,179.0,59.07590759075907
4737,Pembroke,2026,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,15844.918,,3814.245,5188.3,,,52.22,8.99,,,3348.2400000000002,,19.845,,2562.828,12.8,,,,,837.45,,379.0,,21.0,1.0,,,2.0,1.0,,,2.0,,2.0,,303.0,1.0,,,,,46.0,0.0,0.0,0.0,0.0,3827.045,22.0,2.0,3348.2400000000002,,,,,
4738,Pepperell,2003,,3.78,,,,,,,,,,,,,,,,,,,,3.78,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,3.78,,,,,,,,,,,,,,,,,,,,3.78,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
4739,Pepperell,2004,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,3.78,,,,,,,,,,,,,,,,,,,,3.78,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
